"","X.1","X","Race.Topic..Click.to.Sort.","Poll","Results","Spread","Date","Year","poll_grade"
"1631",1631,1630,"President Trump Job Approval","NPR/PBS/Marist","Approve 40, Disapprove 51",-11,"2018-01-18",2018,"A"
"1632",1632,1631,"President Trump Job Approval","Pew Research","Approve 39, Disapprove 55",-16,"2018-01-18",2018,"B-"
"1633",1633,1632,"President Trump Job Approval","CBS News","Approve 37, Disapprove 58",-21,"2018-01-18",2018,"A-"
"1634",1634,1633,"President Trump Job Approval","CNN","Approve 43, Disapprove 53",-10,"2018-01-19",2018,"B+"
"1635",1635,1634,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 39, Disapprove 57",-18,"2018-01-19",2018,"A-"
"1636",1636,1635,"President Trump Job Approval","ABC News/Wash Post","Approve 38, Disapprove 58",-20,"2018-01-21",2018,"A+"
"1637",1637,1636,"President Trump Job Approval","Gallup","Approve 36, Disapprove 59",-23,"2018-01-22",2018,"B"
"1638",1638,1637,"President Trump Job Approval","Rasmussen Reports","Approve 43, Disapprove 57",-14,"2018-01-23",2018,"C+"
"1639",1639,1638,"President Trump Job Approval","FOX News","Approve 45, Disapprove 53",-8,"2018-01-24",2018,"A"
"1640",1640,1639,"President Trump Job Approval","Harvard-Harris","Approve 44, Disapprove 56",-12,"2018-01-24",2018,"unknown"
"1641",1641,1640,"President Trump Job Approval","Reuters/Ipsos","Approve 37, Disapprove 59",-22,"2018-01-24",2018,"B+"
"1642",1642,1641,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 54",-11,"2018-01-24",2018,"B"
"1643",1643,1642,"President Trump Job Approval","Quinnipiac","Approve 36, Disapprove 58",-22,"2018-01-25",2018,"A-"
"1644",1644,1643,"President Trump Job Approval","Gallup","Approve 38, Disapprove 58",-20,"2018-01-29",2018,"B"
"1645",1645,1644,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 53",-9,"2018-01-31",2018,"B"
"1646",1646,1645,"President Trump Job Approval","Monmouth","Approve 44, Disapprove 48",-4,"2018-01-31",2018,"A+"
"1647",1647,1646,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 53",-12,"2018-01-31",2018,"B+"
"1648",1648,1647,"President Trump Job Approval","Gallup","Approve 40, Disapprove 57",-17,"2018-02-05",2018,"B"
"1649",1649,1648,"President Trump Job Approval","IBD/TIPP","Approve 35, Disapprove 58",-23,"2018-02-06",2018,"A-"
"1650",1650,1649,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 55",-15,"2018-02-07",2018,"A-"
"1651",1651,1650,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 54",-14,"2018-02-07",2018,"B+"
"1652",1652,1651,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 53",-8,"2018-02-07",2018,"B"
"1653",1653,1652,"President Trump Job Approval","Marist","Approve 39, Disapprove 56",-17,"2018-02-09",2018,"A"
"1654",1654,1653,"President Trump Job Approval","Gallup","Approve 40, Disapprove 57",-17,"2018-02-12",2018,"B"
"1655",1655,1654,"President Trump Job Approval","PPP (D)","Approve 44, Disapprove 50",-6,"2018-02-14",2018,"B"
"1656",1656,1655,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 54",-15,"2018-02-14",2018,"B+"
"1657",1657,1656,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 50",-5,"2018-02-14",2018,"B"
"1658",1658,1657,"President Trump Job Approval","FOX News","Approve 43, Disapprove 53",-10,"2018-02-14",2018,"A"
"1659",1659,1658,"President Trump Job Approval","Gallup","Approve 37, Disapprove 59",-22,"2018-02-19",2018,"B"
"1660",1660,1659,"President Trump Job Approval","Harvard-Harris","Approve 45, Disapprove 55",-10,"2018-02-21",2018,"unknown"
"1661",1661,1660,"President Trump Job Approval","Quinnipiac","Approve 37, Disapprove 58",-21,"2018-02-21",2018,"A-"
"1662",1662,1661,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 51",-7,"2018-02-21",2018,"B"
"1663",1663,1662,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 55",-15,"2018-02-21",2018,"B+"
"1664",1664,1663,"President Trump Job Approval","Marist","Approve 40, Disapprove 53",-13,"2018-02-23",2018,"A"
"1665",1665,1664,"President Trump Job Approval","USA Today/Suffolk","Approve 38, Disapprove 60",-22,"2018-02-25",2018,"B+"
"1666",1666,1665,"President Trump Job Approval","CNN","Approve 39, Disapprove 56",-17,"2018-02-25",2018,"B+"
"1667",1667,1666,"President Trump Job Approval","Gallup","Approve 39, Disapprove 56",-17,"2018-02-26",2018,"B"
"1668",1668,1667,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 53",-9,"2018-02-28",2018,"B"
"1669",1669,1668,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 56",-16,"2018-02-28",2018,"B+"
"1670",1670,1669,"President Trump Job Approval","IBD/TIPP","Approve 37, Disapprove 58",-21,"2018-03-05",2018,"A-"
"1671",1671,1670,"President Trump Job Approval","Gallup","Approve 39, Disapprove 55",-16,"2018-03-05",2018,"B"
"1672",1672,1671,"President Trump Job Approval","Monmouth","Approve 40, Disapprove 54",-14,"2018-03-07",2018,"A+"
"1673",1673,1672,"President Trump Job Approval","Quinnipiac","Approve 38, Disapprove 56",-18,"2018-03-07",2018,"A-"
"1674",1674,1673,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2018-03-07",2018,"B"
"1675",1675,1674,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 54",-14,"2018-03-08",2018,"B+"
"1676",1676,1675,"President Trump Job Approval","Marist","Approve 44, Disapprove 49",-5,"2018-03-08",2018,"A"
"1677",1677,1676,"President Trump Job Approval","Gallup","Approve 39, Disapprove 56",-17,"2018-03-12",2018,"B"
"1678",1678,1677,"President Trump Job Approval","CBS News","Approve 38, Disapprove 57",-19,"2018-03-13",2018,"A-"
"1679",1679,1678,"President Trump Job Approval","GWU/Battleground","Approve 42, Disapprove 55",-13,"2018-03-13",2018,"B"
"1680",1680,1679,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2018-03-14",2018,"C+"
"1681",1681,1680,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 56",-17,"2018-03-14",2018,"B+"
"1682",1682,1681,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2018-03-14",2018,"B"
"1683",1683,1682,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 53",-11,"2018-03-15",2018,"B-"
"1684",1684,1683,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 43, Disapprove 53",-10,"2018-03-18",2018,"A-"
"1685",1685,1684,"President Trump Job Approval","Gallup","Approve 40, Disapprove 56",-16,"2018-03-19",2018,"B"
"1686",1686,1685,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2018-03-21",2018,"B"
"1687",1687,1686,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 53",-13,"2018-03-21",2018,"A-"
"1688",1688,1687,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 52",-8,"2018-03-22",2018,"B+"
"1689",1689,1688,"President Trump Job Approval","Marist","Approve 42, Disapprove 51",-9,"2018-03-23",2018,"A"
"1690",1690,1689,"President Trump Job Approval","FOX News","Approve 45, Disapprove 52",-7,"2018-03-25",2018,"A"
"1691",1691,1690,"President Trump Job Approval","Gallup","Approve 39, Disapprove 55",-16,"2018-03-26",2018,"B"
"1692",1692,1691,"President Trump Job Approval","CNN","Approve 43, Disapprove 53",-10,"2018-03-26",2018,"B+"
"1693",1693,1692,"President Trump Job Approval","PPP (D)","Approve 39, Disapprove 54",-15,"2018-03-27",2018,"B"
"1694",1694,1693,"President Trump Job Approval","CNBC","Approve 39, Disapprove 50",-11,"2018-03-27",2018,"unknown"
"1695",1695,1694,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2018-03-28",2018,"B"
"1696",1696,1695,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 55",-14,"2018-03-29",2018,"B+"
"1697",1697,1696,"President Trump Job Approval","Gallup","Approve 39, Disapprove 55",-16,"2018-04-02",2018,"B"
"1698",1698,1697,"President Trump Job Approval","IBD/TIPP","Approve 38, Disapprove 56",-18,"2018-04-02",2018,"A-"
"1699",1699,1698,"President Trump Job Approval","Harvard-Harris","Approve 44, Disapprove 56",-12,"2018-04-02",2018,"unknown"
"1700",1700,1699,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 56",-15,"2018-04-04",2018,"B+"
"1701",1701,1700,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 55",-14,"2018-04-04",2018,"B"
"1702",1702,1701,"President Trump Job Approval","Gallup","Approve 41, Disapprove 54",-13,"2018-04-09",2018,"B"
"1703",1703,1702,"President Trump Job Approval","Quinnipiac","Approve 41, Disapprove 52",-11,"2018-04-10",2018,"A-"
"1704",1704,1703,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 53",-11,"2018-04-11",2018,"B"
"1705",1705,1704,"President Trump Job Approval","Reuters/Ipsos","Approve 39, Disapprove 58",-19,"2018-04-11",2018,"B+"
"1706",1706,1705,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 39, Disapprove 57",-18,"2018-04-15",2018,"A-"
"1707",1707,1706,"President Trump Job Approval","ABC News/Wash Post","Approve 44, Disapprove 54",-10,"2018-04-15",2018,"A+"
"1708",1708,1707,"President Trump Job Approval","Gallup","Approve 39, Disapprove 55",-16,"2018-04-16",2018,"B"
"1709",1709,1708,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 56",-15,"2018-04-18",2018,"B+"
"1710",1710,1709,"President Trump Job Approval","NPR/PBS/Marist","Approve 39, Disapprove 54",-15,"2018-04-18",2018,"A"
"1711",1711,1710,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 55",-13,"2018-04-18",2018,"B"
"1712",1712,1711,"President Trump Job Approval","Gallup","Approve 38, Disapprove 57",-19,"2018-04-23",2018,"B"
"1713",1713,1712,"President Trump Job Approval","Rasmussen Reports","Approve 48, Disapprove 50",-2,"2018-04-24",2018,"C+"
"1714",1714,1713,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 55",-14,"2018-04-25",2018,"B+"
"1715",1715,1714,"President Trump Job Approval","FOX News","Approve 44, Disapprove 53",-9,"2018-04-25",2018,"A"
"1716",1716,1715,"President Trump Job Approval","Quinnipiac","Approve 39, Disapprove 54",-15,"2018-04-25",2018,"A-"
"1717",1717,1716,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 53",-10,"2018-04-25",2018,"B"
"1718",1718,1717,"President Trump Job Approval","Harvard-Harris","Approve 44, Disapprove 56",-12,"2018-04-26",2018,"unknown"
"1719",1719,1718,"President Trump Job Approval","Gallup","Approve 42, Disapprove 53",-11,"2018-04-30",2018,"B"
"1720",1720,1719,"President Trump Job Approval","Monmouth","Approve 45, Disapprove 48",-3,"2018-05-01",2018,"A+"
"1721",1721,1720,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 53",-9,"2018-05-02",2018,"B"
"1722",1722,1721,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 54",-12,"2018-05-04",2018,"B-"
"1723",1723,1722,"President Trump Job Approval","Reuters/Ipsos","Approve 49, Disapprove 49",0,"2018-05-05",2018,"B+"
"1724",1724,1723,"President Trump Job Approval","Gallup","Approve 42, Disapprove 52",-10,"2018-05-07",2018,"B"
"1725",1725,1724,"President Trump Job Approval","CNN","Approve 44, Disapprove 51",-7,"2018-05-07",2018,"B+"
"1726",1726,1725,"President Trump Job Approval","IBD/TIPP","Approve 38, Disapprove 56",-18,"2018-05-08",2018,"A-"
"1727",1727,1726,"President Trump Job Approval","CBS News","Approve 40, Disapprove 55",-15,"2018-05-08",2018,"A-"
"1728",1728,1727,"President Trump Job Approval","Reuters/Ipsos","Approve 45, Disapprove 53",-8,"2018-05-09",2018,"B+"
"1729",1729,1728,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 52",-8,"2018-05-09",2018,"B"
"1730",1730,1729,"President Trump Job Approval","Gallup","Approve 43, Disapprove 52",-9,"2018-05-14",2018,"B"
"1731",1731,1730,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 52",-8,"2018-05-16",2018,"B"
"1732",1732,1731,"President Trump Job Approval","Reuters/Ipsos","Approve 46, Disapprove 53",-7,"2018-05-16",2018,"B+"
"1733",1733,1732,"President Trump Job Approval","Gallup","Approve 42, Disapprove 54",-12,"2018-05-21",2018,"B"
"1734",1734,1733,"President Trump Job Approval","Reuters/Ipsos","Approve 47, Disapprove 51",-4,"2018-05-23",2018,"B+"
"1735",1735,1734,"President Trump Job Approval","Economist/YouGov","Approve 41, Disapprove 54",-13,"2018-05-23",2018,"B"
"1736",1736,1735,"President Trump Job Approval","Harvard-Harris","Approve 45, Disapprove 55",-10,"2018-05-24",2018,"unknown"
"1737",1737,1736,"President Trump Job Approval","Gallup","Approve 40, Disapprove 55",-15,"2018-05-28",2018,"B"
"1738",1738,1737,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 51",-6,"2018-05-30",2018,"B"
"1739",1739,1738,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 53",-9,"2018-05-31",2018,"B+"
"1740",1740,1739,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2018-05-31",2018,"C+"
"1741",1741,1740,"President Trump Job Approval","Gallup","Approve 41, Disapprove 55",-14,"2018-06-04",2018,"B"
"1742",1742,1741,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 51",-11,"2018-06-06",2018,"A-"
"1743",1743,1742,"President Trump Job Approval","Economist/YouGov","Approve 42, Disapprove 54",-12,"2018-06-06",2018,"B"
"1744",1744,1743,"President Trump Job Approval","IBD/TIPP","Approve 36, Disapprove 55",-19,"2018-06-06",2018,"A-"
"1745",1745,1744,"President Trump Job Approval","Reuters/Ipsos","Approve 40, Disapprove 57",-17,"2018-06-06",2018,"B+"
"1746",1746,1745,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 44, Disapprove 53",-9,"2018-06-07",2018,"A-"
"1747",1747,1746,"President Trump Job Approval","FOX News","Approve 45, Disapprove 51",-6,"2018-06-08",2018,"A"
"1748",1748,1747,"President Trump Job Approval","Gallup","Approve 42, Disapprove 54",-12,"2018-06-11",2018,"B"
"1749",1749,1748,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 54",-11,"2018-06-13",2018,"B+"
"1750",1750,1749,"President Trump Job Approval","PPP (D)","Approve 39, Disapprove 54",-15,"2018-06-13",2018,"B"
"1751",1751,1750,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 51",-6,"2018-06-13",2018,"B"
"1752",1752,1751,"President Trump Job Approval","Monmouth","Approve 45, Disapprove 46",-1,"2018-06-14",2018,"A+"
"1753",1753,1752,"President Trump Job Approval","Gallup","Approve 45, Disapprove 50",-5,"2018-06-18",2018,"B"
"1754",1754,1753,"President Trump Job Approval","CBS News","Approve 42, Disapprove 52",-10,"2018-06-18",2018,"A-"
"1755",1755,1754,"President Trump Job Approval","CNN","Approve 41, Disapprove 54",-13,"2018-06-18",2018,"B+"
"1756",1756,1755,"President Trump Job Approval","Quinnipiac","Approve 43, Disapprove 52",-9,"2018-06-20",2018,"A-"
"1757",1757,1756,"President Trump Job Approval","USA Today/Suffolk","Approve 43, Disapprove 51",-8,"2018-06-20",2018,"B+"
"1758",1758,1757,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 53",-9,"2018-06-20",2018,"B+"
"1759",1759,1758,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 50",-6,"2018-06-20",2018,"B"
"1760",1760,1759,"President Trump Job Approval","Pew Research","Approve 42, Disapprove 53",-11,"2018-06-20",2018,"B-"
"1761",1761,1760,"President Trump Job Approval","CNBC","Approve 41, Disapprove 47",-6,"2018-06-25",2018,"unknown"
"1762",1762,1761,"President Trump Job Approval","Gallup","Approve 41, Disapprove 55",-14,"2018-06-25",2018,"B"
"1763",1763,1762,"President Trump Job Approval","Harvard-Harris","Approve 47, Disapprove 53",-6,"2018-06-27",2018,"unknown"
"1764",1764,1763,"President Trump Job Approval","Reuters/Ipsos","Approve 45, Disapprove 51",-6,"2018-06-27",2018,"B+"
"1765",1765,1764,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2018-06-27",2018,"B"
"1766",1766,1765,"President Trump Job Approval","Rasmussen Reports","Approve 47, Disapprove 52",-5,"2018-06-29",2018,"C+"
"1767",1767,1766,"President Trump Job Approval","IBD/TIPP","Approve 41, Disapprove 54",-13,"2018-07-02",2018,"A-"
"1768",1768,1767,"President Trump Job Approval","Gallup","Approve 42, Disapprove 53",-11,"2018-07-02",2018,"B"
"1769",1769,1768,"President Trump Job Approval","Quinnipiac","Approve 40, Disapprove 55",-15,"2018-07-03",2018,"A-"
"1770",1770,1769,"President Trump Job Approval","Reuters/Ipsos","Approve 43, Disapprove 54",-11,"2018-07-04",2018,"B+"
"1771",1771,1770,"President Trump Job Approval","Economist/YouGov","Approve 45, Disapprove 51",-6,"2018-07-05",2018,"B"
"1772",1772,1771,"President Trump Job Approval","Gallup","Approve 41, Disapprove 56",-15,"2018-07-09",2018,"B"
"1773",1773,1772,"President Trump Job Approval","Emerson","Approve 43, Disapprove 50",-7,"2018-07-09",2018,"B+"
"1774",1774,1773,"President Trump Job Approval","Reuters/Ipsos","Approve 41, Disapprove 57",-16,"2018-07-11",2018,"B+"
"1775",1775,1774,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 52",-9,"2018-07-11",2018,"B"
"1776",1776,1775,"President Trump Job Approval","FOX News","Approve 46, Disapprove 51",-5,"2018-07-13",2018,"A"
"1777",1777,1776,"President Trump Job Approval","Gallup","Approve 43, Disapprove 52",-9,"2018-07-16",2018,"B"
"1778",1778,1777,"President Trump Job Approval","Reuters/Ipsos","Approve 42, Disapprove 54",-12,"2018-07-18",2018,"B+"
"1779",1779,1778,"President Trump Job Approval","Economist/YouGov","Approve 44, Disapprove 52",-8,"2018-07-18",2018,"B"
"1780",1780,1779,"President Trump Job Approval","NBC News/Wall St. Jrnl","Approve 45, Disapprove 52",-7,"2018-07-22",2018,"A-"
"1781",1781,1780,"President Trump Job Approval","Gallup","Approve 42, Disapprove 54",-12,"2018-07-23",2018,"B"
"1782",1782,1781,"President Trump Job Approval","Quinnipiac","Approve 38, Disapprove 58",-20,"2018-07-24",2018,"A-"
"1783",1783,1782,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 54",-11,"2018-07-25",2018,"B"
"1784",1784,1783,"President Trump Job Approval","NPR/PBS/Marist","Approve 41, Disapprove 51",-10,"2018-07-25",2018,"A"
"1785",1785,1784,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 53",-9,"2018-07-25",2018,"B+"
"1786",1786,1785,"President Trump Job Approval","Harvard-Harris","Approve 45, Disapprove 55",-10,"2018-07-26",2018,"unknown"
"1787",1787,1786,"President Trump Job Approval","Gallup","Approve 40, Disapprove 55",-15,"2018-07-30",2018,"B"
"1788",1788,1787,"President Trump Job Approval","Economist/YouGov","Approve 43, Disapprove 53",-10,"2018-08-01",2018,"B"
"1789",1789,1788,"President Trump Job Approval","Reuters/Ipsos","Approve 44, Disapprove 54",-10,"2018-08-01",2018,"B+"
"1790",1790,1789,"President Trump Job Approval","Rasmussen Reports","Approve 48, Disapprove 50",-2,"2018-08-03",2018,"C+"
