,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
2667,Alaska Senate - Miller vs. McAdams vs. Murkowski,CNN/Time,"Miller 38, Murkowski 36, McAdams 22",Miller +2,2010-09-29,2010.0
2668,Florida Senate - Rubio vs. Meek vs. Crist,CNN/Time,"Rubio 42, Crist 31, Meek 23",Rubio +11,2010-09-29,2010.0
2669,Florida Senate - Rubio vs. Meek vs. Crist,Rasmussen Reports,"Rubio 41, Crist 30, Meek 21",Rubio +11,2010-09-29,2010.0
2670,Pennsylvania Senate - Sestak vs. Toomey,Franklin & Marshall,"Toomey 38, Sestak 29",Toomey +9,2010-09-29,2010.0
2671,Pennsylvania Senate - Sestak vs. Toomey,Susquehanna,"Toomey 45, Sestak 42",Toomey +3,2010-09-29,2010.0
2672,Colorado Senate - Buck vs. Bennet,Rasmussen Reports,"Buck 51, Bennet 43",Buck +8,2010-09-29,2010.0
2673,North Carolina Senate - Burr vs. Marshall,PPP (D),"Burr 49, Marshall 36",Burr +13,2010-09-29,2010.0
2674,Iowa Senate - Grassley vs. Conlin,Rasmussen Reports,"Grassley 55, Conlin 37",Grassley +18,2010-09-29,2010.0
2675,Ohio Senate - Portman vs. Fisher,CBS News/NY Times,"Portman 45, Fisher 34",Portman +11,2010-09-28,2010.0
2676,Connecticut Senate - McMahon vs. Blumenthal,Quinnipiac,"Blumenthal 49, McMahon 46",Blumenthal +3,2010-09-28,2010.0
2677,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Manchin 46, Raese 48",Raese +2,2010-09-28,2010.0
2678,Washington Senate - Rossi vs. Murray,FOX News/POR-Rasmussen,"Murray 48, Rossi 47",Murray +1,2010-09-28,2010.0
2679,New York Senate Special Election - DioGuardi vs. Gillibrand,Marist,"Gillibrand 52, DioGuardi 41",Gillibrand +11,2010-09-28,2010.0
2680,Ohio Senate - Portman vs. Fisher,FOX News/POR-Rasmussen,"Portman 50, Fisher 37",Portman +13,2010-09-28,2010.0
2681,Ohio Senate - Portman vs. Fisher,Reuters/Ipsos,"Portman 50, Fisher 37",Portman +13,2010-09-28,2010.0
2682,Pennsylvania Senate - Sestak vs. Toomey,Suffolk University,"Toomey 45, Sestak 40",Toomey +5,2010-09-28,2010.0
2683,Wisconsin Senate - Feingold vs. Johnson,FOX News/POR-Rasmussen,"Johnson 52, Feingold 44",Johnson +8,2010-09-28,2010.0
2684,Colorado Senate - Buck vs. Bennet,FOX News/POR-Rasmussen,"Buck 47, Bennet 43",Buck +4,2010-09-28,2010.0
2685,Illinois Senate - Giannoulias vs. Kirk,FOX News/POR-Rasmussen,"Giannoulias 40, Kirk 42",Kirk +2,2010-09-28,2010.0
2686,Georgia Senate - Isakson vs. Thurmond,Insider Advantage,"Isakson 61, Thurmond 29",Isakson +32,2010-09-28,2010.0
2687,New York Senate - Townsend vs. Schumer,Marist,"Schumer 58, Townsend 37",Schumer +21,2010-09-28,2010.0
2688,Connecticut Senate - McMahon vs. Blumenthal,Rasmussen Reports,"Blumenthal 50, McMahon 45",Blumenthal +5,2010-09-27,2010.0
2689,Pennsylvania Senate - Sestak vs. Toomey,Morning Call,"Toomey 46, Sestak 39",Toomey +7,2010-09-27,2010.0
2690,Pennsylvania Senate - Sestak vs. Toomey,Magellan Strategies (R),"Toomey 49, Sestak 41",Toomey +8,2010-09-27,2010.0
2691,New Hampshire Senate - Ayotte vs. Hodes,ARG,"Ayotte 46, Hodes 32",Ayotte +14,2010-09-27,2010.0
2692,Iowa Senate - Grassley vs. Conlin,Des Moines Register,"Grassley 61, Conlin 30",Grassley +31,2010-09-27,2010.0
2693,Oklahoma Senate - Coburn vs. Rogers,Rasmussen Reports,"Coburn 68, Rogers 26",Coburn +42,2010-09-27,2010.0
2694,California Senate - Boxer vs. Fiorina,LA Times/USC,"Boxer 51, Fiorina 43",Boxer +8,2010-09-26,2010.0
2695,Ohio Senate - Portman vs. Fisher,Ohio Poll/Univ of Cin.,"Portman 55, Fisher 40",Portman +15,2010-09-26,2010.0
2696,Kentucky Senate - Paul vs. Conway,SurveyUSA,"Paul 49, Conway 47",Paul +2,2010-09-26,2010.0
2697,Georgia Senate - Isakson vs. Thurmond,Rasmussen Reports,"Isakson 52, Thurmond 36",Isakson +16,2010-09-26,2010.0
2698,South Carolina Senate - DeMint vs. Greene,Rasmussen Reports,"DeMint 64, Greene 21",DeMint +43,2010-09-26,2010.0
2699,Florida Senate - Rubio vs. Meek vs. Crist,Mason-Dixon,"Rubio 40, Crist 28, Meek 23",Rubio +12,2010-09-25,2010.0
2700,Nevada Senate - Angle vs. Reid,Retail Ass. of Nevada/POS (R),"Angle 40, Reid 45",Reid +5,2010-09-25,2010.0
2701,Alabama Senate - Shelby vs. Barnes,Rasmussen Reports,"Shelby 58, Barnes 30",Shelby +28,2010-09-25,2010.0
2702,North Dakota Senate - Hoeven vs. Potter,Rasmussen Reports,"Hoeven 68, Potter 25",Hoeven +43,2010-09-25,2010.0
2703,California Senate - Boxer vs. Fiorina,Field,"Boxer 47, Fiorina 41",Boxer +6,2010-09-24,2010.0
2704,Nevada Senate - Angle vs. Reid,LVRJ/Mason-Dixon,"Angle 43, Reid 43",Tie,2010-09-24,2010.0
2705,North Carolina Senate - Burr vs. Marshall,Civitas (R),"Burr 49, Marshall 29",Burr +20,2010-09-24,2010.0
2706,New York Senate Special Election - DioGuardi vs. Gillibrand,SurveyUSA,"Gillibrand 45, DioGuardi 44",Gillibrand +1,2010-09-23,2010.0
2707,New York Senate Special Election - DioGuardi vs. Gillibrand,Quinnipiac,"Gillibrand 48, DioGuardi 42",Gillibrand +6,2010-09-23,2010.0
2708,New York Senate Special Election - DioGuardi vs. Gillibrand,Siena,"Gillibrand 57, DioGuardi 31",Gillibrand +26,2010-09-23,2010.0
2709,California Senate - Boxer vs. Fiorina,SurveyUSA,"Boxer 49, Fiorina 43",Boxer +6,2010-09-23,2010.0
2710,Missouri Senate - Blunt vs. Carnahan,Rasmussen Reports,"Blunt 52, Carnahan 44",Blunt +8,2010-09-23,2010.0
2711,Washington Senate - Rossi vs. Murray,SurveyUSA,"Murray 50, Rossi 48",Murray +2,2010-09-23,2010.0
2712,New York Senate - Townsend vs. Schumer,Rasmussen Reports,"Schumer 58, Townsend 36",Schumer +22,2010-09-23,2010.0
2713,New York Senate - Townsend vs. Schumer,Quinnipiac,"Schumer 54, Townsend 38",Schumer +16,2010-09-23,2010.0
2714,New York Senate - Townsend vs. Schumer,SurveyUSA,"Schumer 54, Townsend 33",Schumer +21,2010-09-23,2010.0
2715,New York Senate - Townsend vs. Schumer,Siena,"Schumer 63, Townsend 30",Schumer +33,2010-09-23,2010.0
2716,Colorado Senate - Buck vs. Bennet,CNN/Time,"Buck 49, Bennet 44",Buck +5,2010-09-22,2010.0
2717,Wisconsin Senate - Feingold vs. Johnson,CNN/Time,"Johnson 51, Feingold 45",Johnson +6,2010-09-22,2010.0
2718,Pennsylvania Senate - Sestak vs. Toomey,CNN/Time,"Toomey 49, Sestak 44",Toomey +5,2010-09-22,2010.0
2719,Pennsylvania Senate - Sestak vs. Toomey,Quinnipiac,"Toomey 50, Sestak 43",Toomey +7,2010-09-22,2010.0
2720,California Senate - Boxer vs. Fiorina,Rasmussen Reports,"Boxer 47, Fiorina 43",Boxer +4,2010-09-22,2010.0
2721,Delaware Senate - O’Donnell vs. Coons,CNN/Time,"Coons 55, O'Donnell 39",Coons +16,2010-09-22,2010.0
2722,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Giannoulias 41, Kirk 44",Kirk +3,2010-09-22,2010.0
2723,Arkansas Senate - Boozman vs. Lincoln,Reuters/Ipsos,"Boozman 53, Lincoln 39",Boozman +14,2010-09-22,2010.0
2724,West Virginia Senate Special Election - Raese vs. Manchin,PPP (D),"Manchin 43, Raese 46",Raese +3,2010-09-21,2010.0
2725,California Senate - Boxer vs. Fiorina,FOX News/POR-Rasmussen,"Boxer 47, Fiorina 46",Boxer +1,2010-09-21,2010.0
2726,Alaska Senate - Miller vs. McAdams vs. Murkowski,Rasmussen Reports,"Miller 42, Murkowski 27, McAdams 25",Miller +15,2010-09-21,2010.0
2727,Nevada Senate - Angle vs. Reid,FOX News/POR-Rasmussen,"Angle 46, Reid 45",Angle +1,2010-09-21,2010.0
2728,Wisconsin Senate - Feingold vs. Johnson,Daily Kos/PPP (D),"Johnson 52, Feingold 41",Johnson +11,2010-09-21,2010.0
2729,Delaware Senate - O’Donnell vs. Coons,FOX News/POR-Rasmussen,"Coons 54, O'Donnell 39",Coons +15,2010-09-21,2010.0
2730,Pennsylvania Senate - Sestak vs. Toomey,FOX News/POR-Rasmussen,"Toomey 48, Sestak 40",Toomey +8,2010-09-21,2010.0
2731,New York Senate Special Election - DioGuardi vs. Gillibrand,Rasmussen Reports,"Gillibrand 49, DioGuardi 39",Gillibrand +10,2010-09-21,2010.0
2732,Ohio Senate - Portman vs. Fisher,FOX News/POR-Rasmussen,"Portman 49, Fisher 36",Portman +13,2010-09-21,2010.0
2733,Idaho Senate - Crapo vs. Sullivan,Mason-Dixon,"Crapo 61, Sullivan 17",Crapo +44,2010-09-21,2010.0
2734,California Senate - Boxer vs. Fiorina,PPP (D),"Boxer 50, Fiorina 42",Boxer +8,2010-09-20,2010.0
2735,Arkansas Senate - Boozman vs. Lincoln,Talk Business Poll,"Boozman 56, Lincoln 29",Boozman +27,2010-09-20,2010.0
2736,Pennsylvania Senate - Sestak vs. Toomey,Times Leader/Critical Insights,"Toomey 40, Sestak 36",Toomey +4,2010-09-20,2010.0
2737,Louisiana Senate - Vitter vs. Melancon,Magellan Strategies (R),"Vitter 52, Melancon 34",Vitter +18,2010-09-20,2010.0
2738,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Manchin 50, Raese 43",Manchin +7,2010-09-20,2010.0
2739,Utah Senate - Lee vs. Granato,Deseret News,"Lee 52, Granato 25",Lee +27,2010-09-20,2010.0
2740,Georgia Senate - Isakson vs. Thurmond,Mason-Dixon,"Isakson 52, Thurmond 33",Isakson +19,2010-09-19,2010.0
2741,Maryland Senate - Wargotz vs. Mikulski,Rasmussen Reports,"Mikulski 54, Wargotz 38",Mikulski +16,2010-09-19,2010.0
2742,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Raese 50, Manchin 44",Raese +6,2010-10-06,2010.0
2743,West Virginia Senate Special Election - Raese vs. Manchin,FOX News/POR-Rasmussen,"Raese 48, Manchin 43",Raese +5,2010-10-05,2010.0
2744,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Kirk 45, Giannoulias 41",Kirk +4,2010-10-05,2010.0
2745,Pennsylvania Senate - Sestak vs. Toomey,Morning Call,"Toomey 45, Sestak 38",Toomey +7,2010-10-05,2010.0
2746,Illinois Senate - Giannoulias vs. Kirk,Suffolk University,"Kirk 42, Giannoulias 41",Kirk +1,2010-10-04,2010.0
2747,Illinois Senate - Giannoulias vs. Kirk,Chicago Tribune,"Kirk 36, Giannoulias 38",Giannoulias +2,2010-10-02,2010.0
2748,Illinois Senate - Giannoulias vs. Kirk,PPP (D),"Kirk 40, Giannoulias 36",Kirk +4,2010-09-29,2010.0
2749,Illinois Senate - Giannoulias vs. Kirk,CNN/Time,"Kirk 42, Giannoulias 43",Giannoulias +1,2010-09-29,2010.0
2750,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Raese 48, Manchin 46",Raese +2,2010-09-28,2010.0
2751,Illinois Senate - Giannoulias vs. Kirk,FOX News/POR-Rasmussen,"Kirk 42, Giannoulias 40",Kirk +2,2010-09-28,2010.0
2752,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Kirk 44, Giannoulias 41",Kirk +3,2010-09-22,2010.0
2753,West Virginia Senate Special Election - Raese vs. Manchin,PPP (D),"Raese 46, Manchin 43",Raese +3,2010-09-21,2010.0
2754,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Raese 43, Manchin 50",Manchin +7,2010-09-20,2010.0
2755,Kansas Senate - Moran vs. Johnston,SurveyUSA,"Moran 66, Johnston 24",Moran +42,2010-09-18,2010.0
2756,Wisconsin Senate - Feingold vs. Johnson,Rasmussen Reports,"Johnson 51, Feingold 44",Johnson +7,2010-09-17,2010.0
2757,Ohio Senate - Portman vs. Fisher,Quinnipiac,"Portman 55, Fisher 35",Portman +20,2010-09-17,2010.0
2758,Indiana Senate - Coats vs. Ellsworth,Rasmussen Reports,"Coats 50, Ellsworth 34",Coats +16,2010-09-17,2010.0
2759,Georgia Senate - Isakson vs. Thurmond,Insider Advantage,"Isakson 52, Thurmond 34",Isakson +18,2010-09-17,2010.0
2760,Washington Senate - Rossi vs. Murray,Rasmussen Reports,"Murray 51, Rossi 46",Murray +5,2010-09-16,2010.0
2761,Delaware Senate - O’Donnell vs. Coons,Rasmussen Reports,"Coons 53, O'Donnell 42",Coons +11,2010-09-16,2010.0
2762,New Hampshire Senate - Ayotte vs. Hodes,Rasmussen Reports,"Ayotte 51, Hodes 44",Ayotte +7,2010-09-16,2010.0
2763,Illinois Senate - Giannoulias vs. Kirk,WeAskAmerica,"Kirk 39, Giannoulias 36",Kirk +3,2010-09-16,2010.0
2764,Arkansas Senate - Boozman vs. Lincoln,Mason-Dixon,"Boozman 51, Lincoln 34",Boozman +17,2010-09-16,2010.0
2765,Oregon Senate - Huffman vs. Wyden,SurveyUSA,"Wyden 54, Huffman 38",Wyden +16,2010-09-16,2010.0
2766,Nevada Senate - Angle vs. Reid,CNN/Time,"Angle 42, Reid 41",Angle +1,2010-09-15,2010.0
2767,Florida Senate - Rubio vs. Meek vs. Crist,Reuters/Ipsos,"Rubio 40, Crist 26, Meek 21",Rubio +14,2010-09-15,2010.0
2768,Delaware Senate - O’Donnell vs. Coons,PPP (D),"Coons 50, O'Donnell 34",Coons +16,2010-09-15,2010.0
2769,Washington Senate - Rossi vs. Murray,CNN/Time,"Murray 53, Rossi 44",Murray +9,2010-09-15,2010.0
2770,Florida Senate - Rubio vs. Meek vs. Crist,Rasmussen Reports,"Rubio 41, Crist 30, Meek 23",Rubio +11,2010-09-15,2010.0
2771,New Hampshire Senate - Ayotte vs. Hodes,PPP (D),"Ayotte 47, Hodes 43",Ayotte +4,2010-09-15,2010.0
2772,Colorado Senate - Buck vs. Bennet,Rasmussen Reports,"Buck 49, Bennet 45",Buck +4,2010-09-15,2010.0
2773,Ohio Senate - Portman vs. Fisher,CNN/Time,"Portman 52, Fisher 41",Portman +11,2010-09-15,2010.0
2774,Ohio Senate - Portman vs. Fisher,SurveyUSA,"Portman 49, Fisher 40",Portman +9,2010-09-15,2010.0
2775,Pennsylvania Senate - Sestak vs. Toomey,Rasmussen Reports,"Toomey 49, Sestak 41",Toomey +8,2010-09-15,2010.0
2776,Connecticut Senate - McMahon vs. Blumenthal,Quinnipiac,"Blumenthal 51, McMahon 45",Blumenthal +6,2010-09-14,2010.0
2777,Nevada Senate - Angle vs. Reid,Reuters/Ipsos,"Angle 44, Reid 46",Reid +2,2010-09-14,2010.0
2778,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Angle 48, Reid 48",Tie,2010-09-14,2010.0
2779,Nevada Senate - Angle vs. Reid,FOX News/POR-Rasmussen,"Angle 45, Reid 44",Angle +1,2010-09-14,2010.0
2780,Washington Senate - Rossi vs. Murray,Elway Poll,"Murray 50, Rossi 41",Murray +9,2010-09-14,2010.0
2781,California Senate - Boxer vs. Fiorina,FOX News/POR-Rasmussen,"Boxer 46, Fiorina 44",Boxer +2,2010-09-14,2010.0
2782,North Carolina Senate - Burr vs. Marshall,SurveyUSA,"Burr 58, Marshall 34",Burr +24,2010-09-14,2010.0
2783,Florida Senate - Rubio vs. Meek vs. Crist,FOX News/POR-Rasmussen,"Rubio 43, Crist 27, Meek 21",Rubio +16,2010-09-14,2010.0
2784,Ohio Senate - Portman vs. Fisher,Rasmussen Reports,"Portman 49, Fisher 41",Portman +8,2010-09-14,2010.0
2785,Ohio Senate - Portman vs. Fisher,FOX News/POR-Rasmussen,"Portman 48, Fisher 41",Portman +7,2010-09-14,2010.0
2786,Pennsylvania Senate - Sestak vs. Toomey,FOX News/POR-Rasmussen,"Toomey 47, Sestak 41",Toomey +6,2010-09-14,2010.0
2787,Kentucky Senate - Paul vs. Conway,Daily Kos/PPP (D),"Paul 49, Conway 42",Paul +7,2010-09-14,2010.0
2788,Vermont Senate - Britton vs. Leahy,Rasmussen Reports,"Leahy 62, Britton 32",Leahy +30,2010-09-14,2010.0
2789,Delaware Senate - Republican Primary,PPP (D),"O'Donnell 47, Castle 44",O'Donnell +3,2010-09-13,2010.0
2790,New Hampshire Senate - Republican Primary,Magellan Strategies (R),"Ayotte 35, Lamontagne 31, Binnie 14, Bender 10",Ayotte +4,2010-09-13,2010.0
2791,New Hampshire Senate - Republican Primary,PPP (D),"Ayotte 37, Lamontagne 30, Binnie 13, Bender 12",Ayotte +7,2010-09-13,2010.0
2792,Georgia Senate - Isakson vs. Thurmond,SurveyUSA,"Isakson 56, Thurmond 34",Isakson +22,2010-09-13,2010.0
2793,Nevada Senate - Angle vs. Reid,LVRJ/Mason-Dixon,"Angle 44, Reid 46",Reid +2,2010-09-12,2010.0
2794,New York Senate - Republican Primary,Siena,"DioGuardi 29, Malpass 14, Blakeman 11",DioGuardi +15,2010-09-11,2010.0
2795,New York Senate - Berntsen vs. Townsend,Siena,"Townsend 25, Berntsen 17",Townsend +8,2010-09-11,2010.0
2796,Oregon Senate - Huffman vs. Wyden,Rasmussen Reports,"Wyden 53, Huffman 35",Wyden +18,2010-09-11,2010.0
2797,Connecticut Senate - McMahon vs. Blumenthal,Rasmussen Reports,"Blumenthal 53, McMahon 44",Blumenthal +9,2010-09-10,2010.0
2798,North Carolina Senate - Burr vs. Marshall,Rasmussen Reports,"Burr 54, Marshall 38",Burr +16,2010-09-10,2010.0
2799,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Kirk 41, Giannoulias 37",Kirk +4,2010-09-09,2010.0
2800,Florida Senate - Rubio vs. Meek vs. Crist,Sunshine State News/VSS,"Rubio 43, Crist 29, Meek 23",Rubio +14,2010-09-09,2010.0
2801,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Raese 45, Manchin 50",Manchin +5,2010-09-09,2010.0
2802,Missouri Senate - Blunt vs. Carnahan,Rasmussen Reports,"Blunt 53, Carnahan 43",Blunt +10,2010-09-09,2010.0
2803,Arizona Senate - McCain vs. Glassman,Rasmussen Reports,"McCain 51, Glassman 37",McCain +14,2010-09-09,2010.0
2804,Nevada Senate - Angle vs. Reid,Reuters/Ipsos,"Reid 46, Angle 44",Reid +2,2010-09-14,2010.0
2805,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Reid 48, Angle 48",Tie,2010-09-14,2010.0
2806,Washington Senate - Rossi vs. Murray,Elway Poll,"Rossi 41, Murray 50",Murray +9,2010-09-14,2010.0
2807,Nevada Senate - Angle vs. Reid,FOX News/POR-Rasmussen,"Reid 44, Angle 45",Angle +1,2010-09-14,2010.0
2808,Nevada Senate - Angle vs. Reid,LVRJ/Mason-Dixon,"Reid 46, Angle 44",Reid +2,2010-09-12,2010.0
2809,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Manchin 50, Raese 45",Manchin +5,2010-09-09,2010.0
2810,Florida Senate - Rubio vs. Meek vs. Crist,CNN/Time,"Rubio 36, Crist 34, Meek 24",Rubio +2,2010-09-08,2010.0
2811,California Senate - Boxer vs. Fiorina,CNN/Time,"Boxer 48, Fiorina 44",Boxer +4,2010-09-08,2010.0
2812,Kentucky Senate - Paul vs. Conway,Rasmussen Reports,"Paul 54, Conway 39",Paul +15,2010-09-08,2010.0
2813,Kentucky Senate - Paul vs. Conway,CNN/Time,"Paul 46, Conway 46",Tie,2010-09-08,2010.0
2814,California Senate - Boxer vs. Fiorina,Rasmussen Reports,"Boxer 47, Fiorina 48",Fiorina +1,2010-09-07,2010.0
2815,Delaware Senate - Castle vs. Coons,Rasmussen Reports,"Castle 48, Coons 37",Castle +11,2010-09-07,2010.0
2816,Colorado Senate - Buck vs. Bennet,POS/FM3,"Buck 40, Bennet 43",Bennet +3,2010-09-07,2010.0
2817,Idaho Senate - Crapo vs. Sullivan,Rasmussen Reports,"Crapo 63, Sullivan 24",Crapo +39,2010-09-06,2010.0
2818,Ohio Senate - Portman vs. Fisher,Columbus Dispatch,"Portman 50, Fisher 37",Portman +13,2010-09-05,2010.0
2819,Kentucky Senate - Paul vs. Conway,SurveyUSA,"Paul 55, Conway 40",Paul +15,2010-09-05,2010.0
2820,California Senate - Boxer vs. Fiorina,SurveyUSA,"Boxer 46, Fiorina 48",Fiorina +2,2010-09-03,2010.0
2821,Nevada Senate - Angle vs. Reid,Rasmussen Reports,"Reid 50, Angle 47",Reid +3,2010-09-03,2010.0
2822,Illinois Senate - Giannoulias vs. Kirk,Chicago Tribune,"Kirk 34, Giannoulias 34",Tie,2010-09-03,2010.0
2823,Kentucky Senate - Paul vs. Conway,CN|2/Braun Research,"Paul 42, Conway 37",Paul +5,2010-09-03,2010.0
2824,New Hampshire Senate - Republican Primary,Magellan Strategies (R),"Ayotte 34, Lamontagne 21, Binnie 17, Bender 13",Ayotte +13,2010-09-03,2010.0
2825,New York Senate - DioGuardi vs. Gillibrand,Rasmussen Reports,"Gillibrand 51, DioGuardi 31",Gillibrand +20,2010-09-03,2010.0
2826,New York Senate - Malpass vs. Gillibrand,Rasmussen Reports,"Gillibrand 53, Malpass 27",Gillibrand +26,2010-09-03,2010.0
2827,New York Senate - Blakeman vs. Gillibrand,Rasmussen Reports,"Gillibrand 51, Blakeman 32",Gillibrand +19,2010-09-03,2010.0
2828,Washington Senate - Rossi vs. Murray,Rasmussen Reports,"Rossi 50, Murray 47",Rossi +3,2010-09-02,2010.0
2829,Ohio Senate - Portman vs. Fisher,PPP (D),"Portman 45, Fisher 38",Portman +7,2010-09-02,2010.0
2830,New York Senate - Republican Primary,Quinnipiac,"DioGuardi 28, Malpass 12, Blakeman 10",DioGuardi +16,2010-09-02,2010.0
2831,Alaska Senate - Miller vs. McAdams,Rasmussen Reports,"Miller 50, McAdams 44",Miller +6,2010-09-01,2010.0
2832,New York Senate - Blakeman vs. Gillibrand,Quinnipiac,"Gillibrand 44, Blakeman 26",Gillibrand +18,2010-09-01,2010.0
2833,New York Senate - Malpass vs. Gillibrand,Quinnipiac,"Gillibrand 45, Malpass 24",Gillibrand +21,2010-09-01,2010.0
2834,New York Senate - DioGuardi vs. Gillibrand,Quinnipiac,"Gillibrand 43, DioGuardi 28",Gillibrand +15,2010-09-01,2010.0
2835,Louisiana Senate - Vitter vs. Melancon,Rasmussen Reports,"Vitter 54, Melancon 33",Vitter +21,2010-09-01,2010.0
2836,Pennsylvania Senate - Sestak vs. Toomey,Reuters/Ipsos,"Toomey 47, Sestak 37",Toomey +10,2010-08-31,2010.0
2837,Pennsylvania Senate - Sestak vs. Toomey,Rasmussen Reports,"Toomey 48, Sestak 42",Toomey +6,2010-08-31,2010.0
2838,Ohio Senate - Portman vs. Fisher,Rasmussen Reports,"Portman 47, Fisher 41",Portman +6,2010-08-31,2010.0
2839,North Carolina Senate - Burr vs. Marshall,PPP (D),"Burr 43, Marshall 38",Burr +5,2010-08-31,2010.0
2840,Colorado Senate - Buck vs. Bennet,Rasmussen Reports,"Buck 49, Bennet 45",Buck +4,2010-08-30,2010.0
2841,West Virginia Senate Special Election - Raese vs. Manchin,Rasmussen Reports,"Manchin 48, Raese 42",Manchin +6,2010-08-30,2010.0
2842,Alaska Senate - Miller vs. McAdams,PPP (D),"Miller 47, McAdams 39",Miller +8,2010-08-29,2010.0
2843,Alaska Senate - Murkowski vs. McAdams,PPP (D),"Murkowski 60, McAdams 28",Murkowski +32,2010-08-29,2010.0
2844,Oklahoma Senate - Coburn vs. Rogers,Rasmussen Reports,"Coburn 67, Rogers 24",Coburn +43,2010-08-29,2010.0
2845,South Carolina Senate - DeMint vs. Greene,Rasmussen Reports,"DeMint 63, Greene 19",DeMint +44,2010-08-28,2010.0
2846,Nevada Senate - Angle vs. Reid,LVRJ/Mason-Dixon,"Reid 45, Angle 44",Reid +1,2010-08-27,2010.0
2847,Arizona Senate - McCain vs. Glassman,Rasmussen Reports,"McCain 53, Glassman 31",McCain +22,2010-08-27,2010.0
2848,Florida Senate - Rubio vs. Meek vs. Crist,Rasmussen Reports,"Rubio 40, Crist 30, Meek 21",Rubio +10,2010-08-26,2010.0
2849,Pennsylvania Senate - Sestak vs. Toomey,Franklin & Marshall,"Toomey 40, Sestak 31",Toomey +9,2010-08-26,2010.0
2850,Missouri Senate - Blunt vs. Carnahan,KY3/Missouri State Univ.,"Blunt 49, Carnahan 48",Blunt +1,2010-08-26,2010.0
2851,Utah Senate - Lee vs. Granato,Rasmussen Reports,"Lee 54, Granato 29",Lee +25,2010-08-26,2010.0
2852,Colorado Senate - Buck vs. Bennet,Reuters/Ipsos,"Buck 49, Bennet 40",Buck +9,2010-08-25,2010.0
2853,California Senate - Boxer vs. Fiorina,Rasmussen Reports,"Boxer 49, Fiorina 44",Boxer +5,2010-08-25,2010.0
2854,Louisiana Senate - Vitter vs. Melancon,PPP (D),"Vitter 51, Melancon 41",Vitter +10,2010-08-25,2010.0
2855,Wisconsin Senate - Feingold vs. Johnson,Rasmussen Reports,"Feingold 46, Johnson 47",Johnson +1,2010-08-25,2010.0
2856,Illinois Senate - Giannoulias vs. Kirk,Rasmussen Reports,"Kirk 45, Giannoulias 45",Tie,2010-08-25,2010.0
2857,Oregon Senate - Huffman vs. Wyden,Rasmussen Reports,"Wyden 56, Huffman 36",Wyden +20,2010-08-25,2010.0
2858,Florida Senate - Rubio vs. Meek vs. Crist,PPP (D),"Rubio 40, Crist 32, Meek 17",Rubio +8,2010-08-24,2010.0
2859,Missouri Senate - Blunt vs. Carnahan,Rasmussen Reports,"Blunt 54, Carnahan 41",Blunt +13,2010-08-24,2010.0
2860,Florida Senate - Democratic Primary,Quinnipiac,"Meek 39, Greene 29",Meek +10,2010-08-23,2010.0
